lambda_mic,gal1_dust,egal1_dust,gal2_dust,egal2_dust,gal3_dust,egal3_dust,gal4_dust,egal4_dust,gal1_emp,egal1_emp,gal2_emp,egal2_emp,gal3_emp,egal3_emp,gal_PAH,egal_PAH,AGN_Siem,AGN_A,AGN_B
1.0060860848091400,0.0006588835437754870,1.56969493980574E-07,0.0006586480837411220,1.11358480014956E-07,0.0006585342439676190,7.17943515318506E-08,0.0006585040790552230,3.07899349687662E-08,0.0011423850910627800,0.0,0.0002932060150478140,9.43828821539654E-05,0.001513862326141890,0.0,0.02124617403560570,0.0008189021491008750,1.14949779279556E-34,1.446335544686320,1.575978841654350
1.0124009257569800,0.0006749622132838170,1.60610372006432E-07,0.0006747214324449180,1.13947143610589E-07,0.0006746051712553080,7.35487286598933E-08,0.0006745741958732570,3.15360573468661E-08,0.0014311241483257100,0.0,0.00036731414988872400,0.00011823825686788200,0.0018964926530743100,0.0,0.026616167314997900,0.001026296520775720,1.61521848099677E-34,1.4422767765761500,1.559586755778600
1.018755402693020,0.0006913224760953500,1.64313500206947E-07,0.0006910762855745480,1.16579945308401E-07,0.0006909575646152160,7.53341693395E-08,0.0006909257635675220,3.22952197546111E-08,0.0018174998066775300,0.0,0.00046648181934020600,0.0001501602843126340,0.0024085087477284800,0.0,0.03380201431587900,0.00130381439222098,2.26795125498871E-34,1.438235037150330,1.543392560338220
1.0251497643981400,0.0007079667857703510,1.68079535954324E-07,0.0007077150957202140,1.19257334930812E-07,0.0007075938761706940,7.71509642037921E-08,0.0007075612341456140,3.30675399286867E-08,0.002323851539345730,0.0,0.0005964427011038830,0.00019199463271822900,0.003079514363838120,0.0,0.043219186440815000,0.0016674847484800300,3.182112023992E-34,1.4342102506415100,1.5273938666867600
1.0283619802098300,0.0007163962199117380,1.69986350745688E-07,0.0007161417460983230,1.20612891353479E-07,0.000716019262547685,7.80712099846199E-08,0.0007159861942566100,3.34586708138923E-08,0.002628716889361370,0.0,0.0006746898308183320,0.00021718234798907900,0.00348351488130406,0.0,0.048889097869571700,0.0018864307176052200,3.76821851596704E-34,1.432204191154790,1.5194670946119700
1.031584261214700,0.0007248975775201140,1.71909140875286E-07,0.0007246402971133090,1.21979764397045E-07,0.0007245165396772640,7.89994028098763E-08,0.0007244830412501450,3.38531350285883E-08,0.0029538617316242000,0.0,0.0007581419208876660,0.00024404553761781700,0.003914389313307660,0.0,0.054936169001311500,0.0021199244722844400,4.4614550399763E-34,1.430202341651920,1.5115883155161100
1.0348166389511400,0.0007334711600715230,1.73847989741932E-07,0.0007332110501171260,1.23358010894335E-07,0.0007330860088504390,7.9935578704075E-08,0.0007330520764035650,3.42509471266847E-08,0.003315327264622560,0.0,0.0008509161257829580,0.00027390951174581200,0.004393395085429510,0.0,0.061658735395111100,0.0023794873885117000,5.28125076495596E-34,1.4282046927656200,1.5037572390105200
1.0380591450563700,0.0007421172678513610,1.7580298103269E-07,0.0007418543052704170,1.24747687825609E-07,0.0007417279701663000,8.08797736230411E-08,0.0007416935998024980,3.46521216245527E-08,0.003651887975380050,0.0,0.0009372982272257030,0.00030171587069568800,0.0048393975625813300,0.0,0.06791811980956320,0.00262113011342048,6.25053058392377E-34,1.4262112351514600,1.4959735764952800
1.041311811266730,0.0007508361999438810,1.7777419873151E-07,0.0007505703615320000,1.26148852316694E-07,0.0007504427225215020,8.18320234538683E-08,0.0007504079103303180,3.50566729977378E-08,0.0039980764404111900,0.0,0.001026151400364430,0.0003303176664944220,0.005298158517232760,0.0,0.07435656200800610,0.002869663339654780,7.39633897581322E-34,1.4242219594878300,1.4882370411481700
1.044574669418000,0.00075962825422185,1.79761727122525E-07,0.0007593595166485220,1.27561561644318E-07,0.0007592305635999020,8.27923640144611E-08,0.0007591953056577940,3.54646156875201E-08,0.004261600577925730,0.0,0.0010937878417308600,0.00035208980603855900,0.005647374615143470,0.0,0.07925760608851690,0.003058788135724710,8.75057428355344E-34,1.422236856475840,1.4805473479136700
